algorithm,apogee,argOfPerigee,bStar,classificationMarking,elset_created_at,elset_created_by,dataMode,eccentricity,idElset,idOnOrbit,inclination,line1,line2,meanAnomaly,meanMotion,meanMotionDDot,meanMotionDot,origNetwork,perigee,period,raan,revNo,satNo,semiMajorAxis,source,__START_AT,__END_AT,COUNTRY,LAUNCH,LAUNCH_NUM,LAUNCH_PIECE,NORAD_CAT_ID,OBJECT_ID,OBJECT_NAME,OBJECT_NUMBER,OBJECT_TYPE,RCS_SIZE,SATNAME,SITE,satcat_current_fetch_date
SGP4,6866.777,257.2896,5.1278E-4,U,2024-01-31T23:05:17.939Z,system.ob-ingest,REAL,9.98E-5,fd183fd0-3b40-4cfd-ba97-5950679e3e98,58624,43.001,1 58624U 23203G   24031.59689654 +.00013193 +00000+0 +51278-3 0 99998,2 58624  43.0010  79.5468 0000998 257.2896 102.7844 15.25943128007327,102.7844,15.25943128,0.0,1.3193E-4,OPS1,6865.407,94.368,79.5468,732,58624,6866.092,18th SPCS,2024-01-31T14:19:31.861056Z,2024-02-01T10:44:55.494528Z,US,2023-12-23,203,G,58624,2023-203G,STARLINK-31129,58624,PAYLOAD,LARGE,STARLINK-31129,AFETR,2024-08-21
SGP4,6867.257,286.4126,-2.6322E-5,U,2024-01-31T15:05:15.280Z,system.ob-ingest,REAL,1.538E-4,5180cde8-37b3-411d-98fb-11d86d4f2199,58682,43.0004,1 58682U 23211R   24031.41544784 -.00000946 +00000+0 -26322-4 0 99993,2 58682  43.0004  96.6387 0001538 286.4126  73.6556 15.25906877006331,73.6556,15.25906877,0.0,-9.46E-6,OPS1,6865.145,94.37,96.6387,633,58682,6866.201,18th SPCS,2024-01-31T09:58:14.693376Z,2024-02-01T03:15:05.433984Z,US,2023-12-29,211,R,58682,2023-211R,STARLINK-31144,58682,PAYLOAD,LARGE,STARLINK-31144,AFETR,2024-08-21
SGP4,6811.434,278.6223,-0.051612,U,2024-01-31T23:05:17.732Z,system.ob-ingest,REAL,1.411E-4,31342e4a-ed88-46b4-86dd-33f8dac975ab,58733,43.0001,1 58733U 24005F   24031.91667824 -.02174187 +00000+0 -51612-1 0 99996,2 58733  43.0001  78.0158 0001411 278.6223 149.4553 15.44674176004888,149.4553,15.44674176,0.0,-0.02174187,OPS1,6809.512,93.224,78.0158,488,58733,6810.473,18th SPCS,2024-01-31T22:00:00.999936Z,2024-02-01T14:00:01.000224Z,US,2024-01-07,5,F,58733,2024-005F,STARLINK-31164,58733,PAYLOAD,LARGE,STARLINK-31164,AFETR,2024-08-21
SGP4,6561.102,169.2727,0.0035232,U,2022-07-29T02:05:10.198Z,system.ob-ingest,REAL,3.573E-4,cb14fe0f-3b9f-4c90-b0cf-0626de628f37,44249,52.942,1 44249U 19029Q   22210.03096163 +.25740958 +12156-4 +35232-2 0 99994,2 44249  52.9420 215.1003 0003573 169.2727 297.2850 16.34444947177195,297.285,16.34444947,1.2156E-5,0.25740958,OPS1,6556.415,88.103,215.1003,17719,44249,6558.759,18th SPCS,2022-07-29T00:44:35.084832Z,"",US,2019-05-24,29,Q,44249,2019-029Q,STARLINK-61,44249,PAYLOAD,LARGE,STARLINK-61,AFETR,2024-08-21
SGP4,6926.419,101.7076,1.9581E-4,U,2024-01-31T23:05:14.726Z,system.ob-ingest,REAL,1.55E-4,a6d0b4b2-2ccd-4dd6-b4f5-6b9187778f8b,44725,53.0545,1 44725U 19074N   24031.32114948 +.00002636 +00000+0 +19581-3 0 99997,2 44725  53.0545  55.9593 0001550 101.7076 258.4087 15.06400862232828,258.4087,15.06400862,0.0,2.636E-5,OPS1,6924.272,95.592,55.9593,23282,44725,6925.346,18th SPCS,2024-01-31T07:42:27.315072Z,2024-02-01T10:46:37.398144Z,US,2019-11-11,74,N,44725,2019-074N,STARLINK-1020,44725,PAYLOAD,LARGE,STARLINK-1020,AFETR,2024-08-21
SGP4,6926.516,94.814,-1.0717E-5,U,2024-01-31T15:05:12.945Z,system.ob-ingest,REAL,1.649E-4,d1f17817-f4f2-4858-b49d-9f3f82d6bf5e,44741,53.0566,1 44741U 19074AE  24031.48333745 -.00000441 +00000+0 -10717-4 0 99997,2 44741  53.0566  55.2294 0001649  94.8140 265.3037 15.06391769232853,265.3037,15.06391769,0.0,-4.41E-6,OPS1,6924.232,95.593,55.2294,23285,44741,6925.374,18th SPCS,2024-01-31T11:36:00.355680Z,2024-02-01T06:42:27.775296Z,US,2019-11-11,74,AE,44741,2019-074AE,STARLINK-1036,44741,PAYLOAD,LARGE,STARLINK-1036,AFETR,2024-08-21
SGP4,6923.299,62.216,8.4029E-4,U,2024-01-31T15:05:12.949Z,system.ob-ingest,REAL,1.629E-4,8faf8051-d458-4f0c-b992-ed3bfeed8fc7,44747,53.0542,1 44747U 19074AL  24031.34818219 +.00012612 +00000+0 +84029-3 0 99999,2 44747  53.0542  75.7153 0001629  62.2160 297.8994 15.07437310232567,297.8994,15.0743731,0.0,1.2612E-4,OPS1,6921.044,95.526,75.7153,23256,44747,6922.171,18th SPCS,2024-01-31T08:21:22.941216Z,2024-02-01T11:24:25.193376Z,US,2019-11-11,74,AL,44747,2019-074AL,STARLINK-1042,44747,PAYLOAD,LARGE,STARLINK-1042,AFETR,2024-08-21
SGP4,6598.092,293.7506,0.0019061,U,2023-04-26T21:05:14.438Z,system.ob-ingest,REAL,0.0016581,8d7d1f1c-7cfa-420e-8f62-9df403d8dd7a,45046,52.9815,1 45046U 20006C   23116.54395557 +.05357162 +11951-4 +19061-2 0 99991,2 45046  52.9815 244.9117 0016581 293.7506 122.8627 16.23881913179694,122.8627,16.23881913,1.1951E-5,0.05357162,OPS1,6576.248,88.676,244.9117,17969,45046,6587.17,18th SPCS,2023-04-26T13:03:17.761248Z,"",US,2020-01-29,6,C,45046,2020-006C,STARLINK-1129,45046,PAYLOAD,LARGE,STARLINK-1129,AFETR,2024-08-21
SGP4,6926.147,81.3353,-3.204E-5,U,2024-02-01T05:05:13.741Z,system.ob-ingest,REAL,1.113E-4,04aabe23-3619-4570-9b7b-fb8cfcadd477,45072,53.0523,1 45072U 20006AE  24031.62891922 -.00000758 +00000+0 -32040-4 0 99998,2 45072  53.0523 114.5793 0001113  81.3353 278.7762 15.06391115220978,278.7762,15.06391115,0.0,-7.58E-6,OPS1,6924.605,95.593,114.5793,22097,45072,6925.376,18th SPCS,2024-01-31T15:05:38.620608Z,2024-02-01T11:47:39.040512Z,US,2020-01-29,6,AE,45072,2020-006AE,STARLINK-1168,45072,PAYLOAD,LARGE,STARLINK-1168,AFETR,2024-08-21
SGP4,6926.229,84.3263,2.5252E-5,U,2024-02-01T05:05:13.768Z,system.ob-ingest,REAL,1.232E-4,a8a99d56-f405-4ae9-bf23-4994585eca5c,45074,53.0547,1 45074U 20006AG  24031.63998574 +.00000095 +00000+0 +25252-4 0 99991,2 45074  53.0547 114.5239 0001232  84.3263 275.7866 15.06390952220976,275.7866,15.06390952,0.0,9.5E-7,OPS1,6924.523,95.593,114.5239,22097,45074,6925.376,18th SPCS,2024-01-31T15:21:34.767936Z,2024-02-01T12:03:34.522560Z,US,2020-01-29,6,AG,45074,2020-006AG,STARLINK-1172,45074,PAYLOAD,LARGE,STARLINK-1172,AFETR,2024-08-21
SGP4,6926.478,87.0882,-2.2387E-4,U,2024-01-31T23:05:14.850Z,system.ob-ingest,REAL,1.572E-4,5553e721-e86d-4d5b-a8ff-8a96efcf56a0,45093,53.0526,1 45093U 20006BB  24031.55705597 -.00003613 +00000+0 -22387-3 0 99990,2 45093  53.0526  94.8980 0001572  87.0882 273.0286 15.06386665221593,273.0286,15.06386665,0.0,-3.613E-5,OPS1,6924.301,95.593,94.898,22159,45093,6925.389,18th SPCS,2024-01-31T13:22:09.635808Z,2024-02-01T10:04:10.990560Z,US,2020-01-29,6,BB,45093,2020-006BB,STARLINK-1142,45093,PAYLOAD,LARGE,STARLINK-1142,AFETR,2024-08-21
SGP4,6926.241,96.7996,2.0379E-4,U,2024-02-01T07:05:13.887Z,system.ob-ingest,REAL,1.319E-4,f1604e5d-931e-4c40-ac52-af432577e6b5,45214,53.0534,1 45214U 20012AN  24031.98182440 +.00002756 +00000+0 +20379-3 0 99999,2 45214  53.0534 232.9835 0001319  96.7996 263.3143 15.06406968218468,263.3143,15.06406968,0.0,2.756E-5,OPS1,6924.414,95.592,232.9835,21846,45214,6925.327,18th SPCS,2024-01-31T23:33:49.628160Z,2024-02-02T12:11:14.263008Z,US,2020-02-17,12,AN,45214,2020-012AN,STARLINK-1233,45214,PAYLOAD,LARGE,STARLINK-1233,AFETR,2024-08-21
SGP4,6926.299,99.4097,-4.2168E-6,U,2024-01-31T23:05:14.928Z,system.ob-ingest,REAL,1.367E-4,7b48d9d5-5d74-42aa-8235-74dcd7ad0959,45379,53.0552,1 45379U 20019V   24031.25111643 -.00000344 +00000+0 -42168-5 0 99990,2 45379  53.0552  16.2694 0001367  99.4097 260.7047 15.06398673213913,260.7047,15.06398673,0.0,-3.44E-6,OPS1,6924.406,95.592,16.2694,21391,45379,6925.353,18th SPCS,2024-01-31T06:01:36.459552Z,2024-02-01T05:54:41.233248Z,US,2020-03-18,19,V,45379,2020-019V,STARLINK-1319,45379,PAYLOAD,LARGE,STARLINK-1319,AFETR,2024-08-21
SGP4,6926.311,89.1589,1.5225E-4,U,2024-02-01T05:05:14.047Z,system.ob-ingest,REAL,1.394E-4,bc697b5e-89b8-41de-a4ee-ede36a7eb7ad,45692,53.0528,1 45692U 20035AM  24031.89892683 +.00001987 +00000+0 +15225-3 0 99990,2 45692  53.0528 263.3684 0001394  89.1589 270.9560 15.06401109203146,270.956,15.06401109,0.0,1.987E-5,OPS1,6924.38,95.592,263.3684,20314,45692,6925.345,18th SPCS,2024-01-31T21:34:27.278112Z,2024-02-01T00:45:31.961088Z,US,2020-06-04,35,AM,45692,2020-035AM,STARLINK-1416,45692,PAYLOAD,LARGE,STARLINK-1416,AFETR,2024-08-21
SGP4,6926.346,100.9971,7.0961E-5,U,2024-01-31T23:05:15.112Z,system.ob-ingest,REAL,1.436E-4,f9c9d362-82b2-4bdc-9729-a247afd81710,45770,53.0542,1 45770U 20038AS  24031.31375630 +.00000776 +00000+0 +70961-4 0 99999,2 45770  53.0542  45.9895 0001436 100.9971 259.1180 15.06399156200930,259.118,15.06399156,0.0,7.76E-6,OPS1,6924.357,95.592,45.9895,20093,45770,6925.351,18th SPCS,2024-01-31T07:31:48.544320Z,2024-02-01T10:35:58.201440Z,US,2020-06-13,38,AS,45770,2020-038AS,STARLINK-1462,45770,PAYLOAD,LARGE,STARLINK-1462,AFETR,2024-08-21
SGP4,6926.328,107.0839,3.6459E-4,U,2024-01-31T07:05:13.097Z,system.ob-ingest,REAL,1.429E-4,931e9c3f-4996-4b18-be1d-41b7e7cf18b3,46039,53.0556,1 46039U 20055N   24031.12210942 +.00005154 +00000+0 +36459-3 0 99998,2 46039  53.0556 336.8517 0001429 107.0839 253.0306 15.06403185192537,253.0306,15.06403185,0.0,5.154E-5,OPS1,6924.349,95.592,336.8517,19253,46039,6925.339,18th SPCS,2024-01-31T02:55:50.253888Z,2024-02-01T02:48:55.525248Z,US,2020-08-07,55,N,46039,2020-055N,STARLINK-1569,46039,PAYLOAD,LARGE,STARLINK-1569,AFETR,2024-08-21
SGP4,6926.435,82.1979,-1.4068E-4,U,2024-01-31T23:05:14.952Z,system.ob-ingest,REAL,1.509E-4,95dd8e20-63e9-4f46-9203-22e054a8d95e,46141,53.0552,1 46141U 20057AA  24031.66117923 -.00002375 +00000+0 -14068-3 0 99994,2 46141  53.0552 124.4311 0001509  82.1979 277.9181 15.06386566191524,277.9181,15.06386566,0.0,-2.375E-5,OPS1,6924.345,95.593,124.4311,19152,46141,6925.39,18th SPCS,2024-01-31T15:52:05.885472Z,2024-02-01T10:58:35.026176Z,US,2020-08-18,57,AA,46141,2020-057AA,STARLINK-1596,46141,PAYLOAD,LARGE,STARLINK-1596,AFETR,2024-08-21
SGP4,6926.508,59.7912,2.3452E-5,U,2024-02-01T05:05:13.824Z,system.ob-ingest,REAL,1.667E-4,2ec5036e-07c6-4bfc-90f4-0b821fcb4da9,46144,53.0561,1 46144U 20057AD  24031.71093921 +.00000068 +00000+0 +23452-4 0 99997,2 46144  53.0561 144.2126 0001667  59.7912 300.3242 15.06398443178849,300.3242,15.06398443,0.0,6.8E-7,OPS1,6924.199,95.592,144.2126,17884,46144,6925.353,18th SPCS,2024-01-31T17:03:45.147744Z,2024-02-01T12:10:12.462816Z,US,2020-08-18,57,AD,46144,2020-057AD,STARLINK-1606,46144,PAYLOAD,LARGE,STARLINK-1606,AFETR,2024-08-21
SGP4,6926.181,86.8928,7.6033E-5,U,2024-02-01T05:05:13.900Z,system.ob-ingest,REAL,1.2E-4,17c757eb-ceb3-45db-8bbc-1546917295a9,46351,53.0537,1 46351U 20062AC  24031.86390036 +.00000851 +00000+0 +76033-4 0 99999,2 46351  53.0537 203.5231 0001200  86.8928 273.2199 15.06399597188873,273.2199,15.06399597,0.0,8.51E-6,OPS1,6924.519,95.592,203.5231,18887,46351,6925.35,18th SPCS,2024-01-31T20:44:00.991104Z,2024-02-01T11:03:52.584192Z,US,2020-09-03,62,AC,46351,2020-062AC,STARLINK-1646,46351,PAYLOAD,LARGE,STARLINK-1646,AFETR,2024-08-21
SGP4,6926.225,87.1685,9.2484E-5,U,2024-02-01T05:05:13.931Z,system.ob-ingest,REAL,1.264E-4,2846b8de-8c5a-4e62-b35a-8c372655d47c,46384,53.0532,1 46384U 20062BM  24031.91734668 +.00001096 +00000+0 +92484-4 0 99994,2 46384  53.0532 223.2842 0001264  87.1685 272.9449 15.06399493188582,272.9449,15.06399493,0.0,1.096E-5,OPS1,6924.475,95.592,223.2842,18858,46384,6925.35,18th SPCS,2024-01-31T22:00:58.753152Z,2024-02-01T21:54:04.605984Z,US,2020-09-03,62,BM,46384,2020-062BM,STARLINK-1771,46384,PAYLOAD,LARGE,STARLINK-1771,AFETR,2024-08-21
SGP4,6926.43,114.9916,9.905E-5,U,2024-02-01T05:05:13.601Z,system.ob-ingest,REAL,1.575E-4,c0ef3591-69d2-4b4e-a230-b5bbf44914c0,46582,53.0558,1 46582U 20070BC  24031.90444848 +.00001194 +00000+0 +99050-4 0 99995,2 46582  53.0558   3.3385 0001575 114.9916 245.1236 15.06403009184064,245.1236,15.06403009,0.0,1.194E-5,OPS1,6924.249,95.592,3.3385,18406,46582,6925.339,18th SPCS,2024-01-31T21:42:24.348672Z,2024-02-01T02:29:01.168800Z,US,2020-10-06,70,BC,46582,2020-070BC,STARLINK-1728,46582,PAYLOAD,LARGE,STARLINK-1728,AFETR,2024-08-21
SGP4,6926.273,88.1667,3.1877E-4,U,2024-01-30T23:05:13.027Z,system.ob-ingest,REAL,1.371E-4,081e866d-2ddf-4486-931e-a992e8f72a44,46756,53.0547,1 46756U 20074T   24030.67983846 +.00004471 +00000+0 +31877-3 0 99994,2 46756  53.0547 179.2321 0001371  88.1667 271.9479 15.06408038180718,271.9479,15.06408038,0.0,4.471E-5,OPS1,6924.374,95.592,179.2321,18071,46756,6925.324,18th SPCS,2024-01-30T16:18:58.042944Z,2024-02-01T09:42:59.495328Z,US,2020-10-24,74,T,46756,2020-074T,STARLINK-1925,46756,PAYLOAD,LARGE,STARLINK-1925,AFETR,2024-08-21
SGP4,6926.001,95.5653,-1.9211E-5,U,2024-01-31T15:05:13.466Z,system.ob-ingest,REAL,9.44E-5,6f07ec13-b865-46ba-95e6-f49522053837,46786,53.0548,1 46786U 20074AZ  24031.50682913 -.00000567 +00000+0 -19211-4 0 99994,2 46786  53.0548 140.1324 0000944  95.5653 264.5444 15.06400360180994,264.5444,15.0640036,0.0,-5.67E-6,OPS1,6924.694,95.592,140.1324,18099,46786,6925.347,18th SPCS,2024-01-31T12:09:50.036832Z,2024-02-01T12:02:54.492576Z,US,2020-10-24,74,AZ,46786,2020-074AZ,STARLINK-1893,46786,PAYLOAD,LARGE,STARLINK-1893,AFETR,2024-08-21
SGP4,6926.165,77.0628,9.6279E-6,U,2024-01-31T15:05:13.632Z,system.ob-ingest,REAL,1.159E-4,c20e502e-20f3-4874-8e8a-9eb666957b3a,47179,53.0559,1 47179U 20088BK  24031.50866771 -.00000138 +00000+0 +96279-5 0 99995,2 47179  53.0559 160.1180 0001159  77.0628 283.0490 15.06395476176163,283.049,15.06395476,0.0,-1.38E-6,OPS1,6924.56,95.592,160.118,17616,47179,6925.362,18th SPCS,2024-01-31T12:12:28.890144Z,2024-02-01T12:05:34.273824Z,US,2020-11-25,88,BK,47179,2020-088BK,STARLINK-1913,47179,PAYLOAD,LARGE,STARLINK-1913,AFETR,2024-08-21
SGP4,6926.111,96.4871,4.0457E-4,U,2024-01-31T23:05:15.282Z,system.ob-ingest,REAL,1.118E-4,0c5934e1-7c26-474f-8ada-9d380c97a5d4,47397,53.0524,1 47397U 21005BA  24031.64598081 +.00005750 +00000+0 +40457-3 0 99997,2 47397  53.0524 269.5011 0001118  96.4871 263.6245 15.06403835167288,263.6245,15.06403835,0.0,5.75E-5,OPS1,6924.563,95.592,269.5011,16728,47397,6925.337,18th SPCS,2024-01-31T15:30:12.741984Z,2024-02-01T01:03:26.684640Z,US,2021-01-20,5,BA,47397,2021-005BA,STARLINK-2119,47397,PAYLOAD,LARGE,STARLINK-2119,AFETR,2024-08-21
SGP4,6926.256,81.5314,1.6365E-5,U,2024-01-31T23:05:15.286Z,system.ob-ingest,REAL,1.288E-4,c3ce55af-2f7a-4016-8549-9c78f6f35f21,47398,53.0527,1 47398U 21005BB  24031.02212967 -.00000038 +00000+0 +16365-4 0 99993,2 47398  53.0527 242.2989 0001288  81.5314 278.5821 15.06394958167605,278.5821,15.06394958,0.0,-3.8E-7,OPS1,6924.472,95.592,242.2989,16760,47398,6925.364,18th SPCS,2024-01-31T00:31:52.003488Z,2024-02-01T13:09:16.462080Z,US,2021-01-20,5,BB,47398,2021-005BB,STARLINK-2120,47398,PAYLOAD,LARGE,STARLINK-2120,AFETR,2024-08-21
SGP4,6926.332,100.179,2.6772E-4,U,2024-02-01T07:05:13.721Z,system.ob-ingest,REAL,1.463E-4,b61b028a-7dd1-4d37-9eaf-dc47793720a1,47588,53.0525,1 47588U 21009AS  24031.96295537 +.00003709 +00000+0 +26772-3 0 99994,2 47588  53.0525 228.0785 0001463 100.1790 259.9364 15.06409857165698,259.9364,15.06409857,0.0,3.709E-5,OPS1,6924.305,95.592,228.0785,16569,47588,6925.318,18th SPCS,2024-01-31T23:06:39.343968Z,2024-02-01T13:26:30.765120Z,US,2021-02-04,9,AS,47588,2021-009AS,STARLINK-1993,47588,PAYLOAD,LARGE,STARLINK-1993,AFETR,2024-08-21
SGP4,6926.322,102.6943,-2.1533E-5,U,2024-01-31T15:05:13.981Z,system.ob-ingest,REAL,1.395E-4,f8ba0390-3ebc-42bc-bed9-b896f39e602b,47745,53.0534,1 47745U 21017Z   24031.51419673 -.00000602 +00000+0 -21533-4 0 99990,2 47745  53.0534  60.0931 0001395 102.6943 257.4202 15.06397673161312,257.4202,15.06397673,0.0,-6.02E-6,OPS1,6924.39,95.592,60.0931,16131,47745,6925.356,18th SPCS,2024-01-31T12:20:26.597472Z,2024-02-01T10:37:59.400768Z,US,2021-03-04,17,Z,47745,2021-017Z,STARLINK-2159,47745,PAYLOAD,LARGE,STARLINK-2159,AFETR,2024-08-21
SGP4,6926.347,104.2649,-5.2969E-5,U,2024-01-31T23:05:15.237Z,system.ob-ingest,REAL,1.426E-4,7e08aab2-cb91-4c26-b1f1-8d80dab9cb9b,47775,53.0542,1 47775U 21017BF  24031.52801808 -.00001070 +00000+0 -52969-4 0 99996,2 47775  53.0542  70.0299 0001426 104.2649 255.8498 15.06396393161865,255.8498,15.06396393,0.0,-1.07E-5,OPS1,6924.372,95.592,70.0299,16186,47775,6925.36,18th SPCS,2024-01-31T12:40:20.762112Z,2024-02-01T10:57:53.839296Z,US,2021-03-04,17,BF,47775,2021-017BF,STARLINK-2198,47775,PAYLOAD,LARGE,STARLINK-2198,AFETR,2024-08-21
SGP4,6926.358,102.0085,-2.2152E-5,U,2024-01-31T15:05:13.743Z,system.ob-ingest,REAL,1.481E-4,97371638-0605-4894-892d-d18cfa2bbf5c,47845,53.0541,1 47845U 21018BL  24031.41836001 -.00000611 +00000+0 -22152-4 0 99997,2 47845  53.0541 100.5224 0001481 102.0085 258.1070 15.06405278160460,258.107,15.06405278,0.0,-6.11E-6,OPS1,6924.307,95.592,100.5224,16046,47845,6925.332,18th SPCS,2024-01-31T10:02:26.304864Z,2024-02-01T11:31:04.160928Z,US,2021-03-11,18,BL,47845,2021-018BL,STARLINK-2453,47845,PAYLOAD,LARGE,STARLINK-2453,AFETR,2024-08-21
SGP4,6926.349,80.0219,-1.4683E-5,U,2024-01-31T15:05:13.794Z,system.ob-ingest,REAL,1.415E-4,97c96cc4-1f2a-414f-9e85-5a13f1863c15,47868,53.0533,1 47868U 21021J   24031.34096555 -.00000500 +00000+0 -14683-4 0 99997,2 47868  53.0533  60.8743 0001415  80.0219 280.0930 15.06393473160755,280.093,15.06393473,0.0,-5.0E-6,OPS1,6924.389,95.593,60.8743,16075,47868,6925.369,18th SPCS,2024-01-31T08:10:59.423520Z,2024-02-01T08:04:04.798560Z,US,2021-03-14,21,J,47868,2021-021J,STARLINK-2323,47868,PAYLOAD,LARGE,STARLINK-2323,AFETR,2024-08-21
SGP4,6926.321,82.1927,-9.0164E-6,U,2024-01-31T15:05:13.810Z,system.ob-ingest,REAL,1.387E-4,d5ae2281-9084-4ee3-8a2a-9bb00b23e67d,47882,53.0548,1 47882U 21021Y   24031.49761234 -.00000416 +00000+0 -90164-5 0 99997,2 47882  53.0548 120.1617 0001387  82.1927 277.9219 15.06396256159939,277.9219,15.06396256,0.0,-4.16E-6,OPS1,6924.399,95.592,120.1617,15993,47882,6925.36,18th SPCS,2024-01-31T11:56:33.706176Z,2024-02-01T11:49:38.139456Z,US,2021-03-14,21,Y,47882,2021-021Y,STARLINK-2340,47882,PAYLOAD,LARGE,STARLINK-2340,AFETR,2024-08-21
SGP4,6630.573,340.1729,0.0032511,U,2022-01-14T19:05:33.133Z,system.ob-ingest,REAL,8.917E-4,a20cecd4-2732-48f1-9823-e19a1e179cef,47983,53.0355,1 47983U 21024G   22014.72415509 +.02701664 +10406-1 +32511-2 0 99993,2 47983  53.0355 164.8127 0008917 340.1729 216.8020 16.10114730047536,216.802,16.1011473,0.010406,0.02701664,OPS1,6618.758,89.435,164.8127,4753,47983,6624.666,18th SPCS,2022-01-14T17:22:46.999776Z,"",US,2021-03-24,24,G,47983,2021-024G,STARLINK-2289,47983,PAYLOAD,LARGE,STARLINK-2289,AFETR,2024-08-21
SGP4,6926.305,73.2994,-2.2617E-5,U,2024-01-31T15:05:13.671Z,system.ob-ingest,REAL,1.362E-4,a8f586c5-b91b-4e53-925a-cac9bc19760f,48005,53.0542,1 48005U 21024AE  24031.49622398 -.00000618 +00000+0 -22617-4 0 99996,2 48005  53.0542 155.1792 0001362  73.2994 286.8145 15.06395793158673,286.8145,15.06395793,0.0,-6.18E-6,OPS1,6924.418,95.592,155.1792,15867,48005,6925.361,18th SPCS,2024-01-31T11:54:33.751872Z,2024-02-01T11:47:39.265152Z,US,2021-03-24,24,AE,48005,2021-024AE,STARLINK-2254,48005,PAYLOAD,LARGE,STARLINK-2254,AFETR,2024-08-21
SGP4,6926.977,70.3379,0.0022936,U,2024-02-01T05:05:14.368Z,system.ob-ingest,REAL,1.982E-4,3a0a7590-6b2b-48d4-a267-7310aa027eee,48134,53.0546,1 48134U 21027AU  24031.93812138 +.00033970 +00000+0 +22936-2 0 99991,2 48134  53.0546  18.1860 0001982  70.3379 289.7824 15.06316419156691,289.7824,15.06316419,0.0,3.397E-4,OPS1,6924.232,95.597,18.186,15669,48134,6925.605,18th SPCS,2024-01-31T22:30:53.687232Z,2024-02-01T03:17:27.510144Z,US,2021-04-07,27,AU,48134,2021-027AU,STARLINK-2476,48134,PAYLOAD,LARGE,STARLINK-2476,AFETR,2024-08-21
SGP4,6926.169,90.3285,8.2353E-5,U,2024-02-01T05:05:13.918Z,system.ob-ingest,REAL,1.179E-4,f3657de0-18a7-4367-bf0c-96a18c693fe5,48281,53.0542,1 48281U 21036F   24031.67961682 +.00000945 +00000+0 +82353-4 0 99991,2 48281  53.0542 284.3471 0001179  90.3285 269.7840 15.06398571152625,269.784,15.06398571,0.0,9.45E-6,OPS1,6924.536,95.592,284.3471,15262,48281,6925.353,18th SPCS,2024-01-31T16:18:38.893248Z,2024-02-01T00:16:20.568288Z,US,2021-04-29,36,F,48281,2021-036F,STARLINK-2520,48281,PAYLOAD,LARGE,STARLINK-2520,AFETR,2024-08-21
SGP4,6926.168,107.2749,3.4723E-4,U,2024-02-01T05:05:14.285Z,system.ob-ingest,REAL,1.215E-4,aaacad35-832b-4246-aa0f-1d56501065cb,48582,53.0547,1 48582U 21041AF  24031.79204831 +.00004895 +00000+0 +34723-3 0 99995,2 48582  53.0547 304.0101 0001215 107.2749 252.8373 15.06407228149954,252.8373,15.06407228,0.0,4.895E-5,OPS1,6924.485,95.592,304.0101,14995,48582,6925.326,18th SPCS,2024-01-31T19:00:32.973984Z,2024-02-01T01:22:42.275136Z,US,2021-05-15,41,AF,48582,2021-041AF,STARLINK-2236,48582,PAYLOAD,LARGE,STARLINK-2236,AFETR,2024-08-21
SGP4,6926.563,102.0794,6.9714E-4,U,2024-02-01T05:05:14.309Z,system.ob-ingest,REAL,1.763E-4,52903077-45a5-4661-9d0c-b97d4acfce0f,48593,53.057,1 48593U 21041AS  24031.88556271 +.00010118 +00000+0 +69714-3 0 99998,2 48593  53.0570 348.4207 0001763 102.0794 258.0393 15.06402117149336,258.0393,15.06402117,0.0,1.0118E-4,OPS1,6924.121,95.592,348.4207,14933,48593,6925.342,18th SPCS,2024-01-31T21:15:12.618144Z,2024-02-01T03:37:21.848448Z,US,2021-05-15,41,AS,48593,2021-041AS,STARLINK-2250,48593,PAYLOAD,LARGE,STARLINK-2250,AFETR,2024-08-21
SGP4,6926.352,77.3672,-1.5246E-5,U,2024-01-31T07:05:13.342Z,system.ob-ingest,REAL,1.419E-4,43198e97-3a7e-4422-85cf-142bd8a84a5f,48596,53.0564,1 48596U 21041AV  24031.15943361 -.00000508 +00000+0 -15246-4 0 99997,2 48596  53.0564 351.6844 0001419  77.3672 282.7475 15.06393302149680,282.7475,15.06393302,0.0,-5.08E-6,OPS1,6924.386,95.593,351.6844,14968,48596,6925.369,18th SPCS,2024-01-31T03:49:35.063904Z,2024-02-01T03:42:39.167136Z,US,2021-05-15,41,AV,48596,2021-041AV,STARLINK-2253,48596,PAYLOAD,LARGE,STARLINK-2253,AFETR,2024-08-21
SGP4,6926.318,96.125,3.1466E-4,U,2024-01-31T23:05:15.972Z,system.ob-ingest,REAL,1.387E-4,4c6e7782-233e-4ddc-b4c8-ee4c56c70588,48657,53.0564,1 48657U 21044V   24031.13448346 +.00004408 +00000+0 +31466-3 0 99991,2 48657  53.0564 331.4381 0001387  96.1250 263.9897 15.06397258147877,263.9897,15.06397258,0.0,4.408E-5,OPS1,6924.396,95.592,331.4381,14787,48657,6925.357,18th SPCS,2024-01-31T03:13:39.370944Z,2024-02-01T01:31:12.048096Z,US,2021-05-26,44,V,48657,2021-044V,STARLINK-2734,48657,PAYLOAD,LARGE,STARLINK-2734,AFETR,2024-08-21
